date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2025-06-02,92.9114338944598,92.9114338944598,90.69925689697266,90.69925689697266,575050,0.0,0.0,15.71,30.96,-2.94,-3.67,-3.71
2025-06-03,91.14169311523438,91.5841285187064,90.25682230829035,91.14169311523438,484070,0.0,0.0,16.03,25.98,-1.72,-2.74,-3.04
2025-06-04,92.02656635485198,93.35387260035463,92.02656635485198,92.46900177001952,361100,0.0,0.0,24.58,25.51,0.19,-1.09,-1.48
2025-06-05,92.91142781575522,92.91142781575522,91.58412170410156,91.58412170410156,248025,0.0,0.0,24.72,25.25,-0.19,-1.62,-2.29
2025-06-06,91.14169229647008,91.58412769596752,90.25682149747524,90.69925689697266,589288,0.0,0.0,19.26,23.25,-0.68,-2.19,-3.07
2025-06-09,91.14169146967868,91.58412686516256,89.81438528322707,90.25682067871094,444112,0.0,0.0,15.4,20.63,-1.07,-2.25,-3.39
2025-06-10,90.25682149747524,91.58412769596752,90.25682149747524,90.69925689697266,462226,0.0,0.0,15.4,18.89,-0.49,-1.35,-2.77
2025-06-11,91.5841301404513,92.46900096306436,91.14169472914476,92.0265655517578,391243,0.0,0.0,25.42,21.06,1.07,0.39,-1.28
2025-06-12,91.58412170410156,92.468992445204,91.14168633355035,91.58412170410156,365132,0.0,0.0,33.61,25.25,0.58,0.19,-1.62
2025-06-13,91.14169552451686,93.35387260035463,91.14169552451686,92.46900177001952,515543,0.0,0.0,47.41,32.63,1.16,1.21,-0.59
2025-06-16,92.46900256928944,93.79630882626488,92.46900256928944,92.91143798828124,466230,0.0,0.0,57.53,40.93,1.06,1.45,0.05
2025-06-17,93.7963096293228,96.00848674322192,93.35387420654295,93.35387420654295,1216335,0.0,0.0,57.4,46.42,0.96,1.69,0.64
2025-06-18,94.23873818595456,94.68117357649894,92.91143201432138,93.79630279541016,869397,0.0,0.0,59.7,50.85,1.05,2.02,1.17
2025-06-19,93.35387260035463,94.23874343068977,92.46900177001952,92.46900177001952,792506,0.0,0.0,54.08,51.93,-0.57,0.48,-0.1
2025-06-20,92.46900096306436,93.3538717856774,91.14169472914476,92.0265655517578,1251740,0.0,0.0,46.31,50.05,-0.95,-0.14,-0.45
2025-06-23,90.69925931783824,92.46900096306436,90.69925931783824,92.0265655517578,934351,0.0,0.0,39.21,46.44,-0.76,-0.34,-0.34
2025-06-24,91.58412170410156,92.0265570746528,90.25681559244792,91.58412170410156,1272666,0.0,0.0,33.83,42.24,-0.86,-0.91,-0.65
2025-06-25,91.58412769596752,91.58412769596752,90.69925689697266,90.69925689697266,820400,0.0,0.0,25.12,36.53,-1.16,-1.73,-1.39
2025-06-26,91.5841285187064,91.5841285187064,91.14169311523438,91.14169311523438,1327188,0.0,0.0,21.87,31.64,-0.39,-1.2,-0.75
2025-06-27,92.2352030947177,93.75660705566406,91.94993667814124,93.75660705566406,2115349,7.15,0.0,34.87,32.72,2.09,1.49,2.05
2025-06-30,93.94678653595844,94.70748488467343,93.1860809326172,93.1860809326172,1386260,0.0,0.0,45.18,36.87,1.21,0.85,1.3
2025-07-01,93.85169243353768,95.56327640533448,93.66151966094972,95.08783721923828,532364,0.0,0.0,60.47,44.74,2.49,2.71,3.14
2025-07-02,95.08783846273278,95.08783846273278,94.04187369056798,94.99275207519533,274715,0.0,0.0,70.06,53.18,1.45,2.48,2.9
2025-07-03,94.6123969240259,94.89766333419,93.85169133333903,93.94678497314452,474576,0.0,0.0,69.89,58.75,-0.26,1.19,1.63
2025-07-04,94.13696040297972,94.99275240302298,94.13696040297972,94.32713317871094,308598,0.0,0.0,72.16,63.22,0.02,1.35,1.85
2025-07-07,94.0418701171875,94.61239567535992,93.85169009471264,94.0418701171875,109897,0.0,0.0,71.01,65.82,-0.46,0.82,1.33
2025-07-08,94.51731211115126,94.51731211115126,93.1860809326172,93.1860809326172,281650,0.0,0.0,62.75,64.8,-0.97,-0.27,0.27
2025-07-09,92.90081246790636,92.99590610719554,91.47449493408205,91.47449493408205,941710,0.0,0.0,41.84,57.14,-2.06,-2.18,-1.54
2025-07-10,91.47449493408205,91.94993411202348,90.80888298681448,91.47449493408205,289581,0.0,0.0,32.56,48.95,-1.54,-2.22,-1.53
2025-07-11,92.1401138305664,92.90081215997562,91.66467465420088,92.1401138305664,356107,0.0,0.0,31.04,42.98,-0.35,-1.33,-0.8
2025-07-14,92.14011772698316,93.56643531639584,92.14011772698316,92.42537689208984,395220,0.0,0.0,33.28,39.75,0.31,-0.95,-0.46
2025-07-15,92.42537298361007,93.18607856764535,92.04502744621853,92.1401138305664,195240,0.0,0.0,32.8,37.43,0.23,-0.94,-0.71
2025-07-16,91.8548468588114,92.23519964849328,91.56958770751952,91.56958770751952,321110,0.0,0.0,27.92,34.26,-0.41,-1.19,-1.2
2025-07-17,91.56959284679876,92.23520482512951,91.37941281397109,91.759765625,163124,0.0,0.0,26.95,31.82,-0.27,-0.75,-0.96
2025-07-18,92.42537635053984,92.80572915641324,91.56959160560773,91.85485076904295,308207,0.0,0.0,27.37,30.34,-0.1,-0.38,-0.85
2025-07-21,92.2352002149143,92.52046662258408,91.75976103854876,92.1401138305664,93390,0.0,0.0,34.34,31.67,0.27,0.13,-0.55
2025-07-22,92.14011968754431,92.61555889413164,91.66468048095705,91.66468048095705,252009,0.0,0.0,33.24,32.19,-0.15,-0.22,-1.06
2025-07-23,91.94994034725303,93.66152440575712,91.94994034725303,93.47135162353516,338110,0.0,0.0,52.71,39.03,1.4,1.53,0.74
2025-07-24,93.28117141353636,93.28117141353636,92.2352066040039,92.2352066040039,231010,0.0,0.0,47.64,41.9,-0.04,0.1,-0.66
2025-07-25,92.04503382213495,92.2352066040039,91.56959461283596,92.2352066040039,346883,0.0,0.0,44.26,42.69,-0.12,0.09,-0.57
2025-07-28,91.94993661135597,91.94993661135597,90.90397184237918,91.2843246459961,546160,0.0,0.0,34.11,39.83,-0.97,-0.82,-1.5
2025-07-29,91.28432386415462,91.28432386415462,89.47765350341797,89.47765350341797,570086,0.0,0.0,22.74,34.13,-2.47,-2.5,-3.15
2025-07-30,89.57274220728262,90.80888702677515,89.57274220728262,90.52362060546876,221007,0.0,0.0,23.49,30.58,-0.69,-1.24,-1.78
2025-07-31,90.80888186003033,90.90396824351352,89.85800351594624,90.33344268798828,233077,0.0,0.0,22.48,27.88,-0.48,-1.3,-1.8
2025-08-04,89.95309126304213,92.71063995361328,89.95309126304213,92.71063995361328,385750,0.0,0.0,40.74,32.17,2.03,1.2,0.87
2025-08-05,92.71064050906806,93.28116607666016,92.3302877124646,93.28116607666016,282112,0.0,0.0,57.47,40.6,2.21,1.7,1.54
2025-08-06,93.4713491344633,94.3271338862998,93.18608271410017,93.6615219116211,397546,0.0,0.0,67.07,49.42,1.69,1.89,1.92
2025-08-07,97.94047320060184,100.79310834236692,96.98959482001348,99.36679077148438,2077372,0.0,0.0,73.84,57.56,5.85,7.41,7.67
2025-08-08,99.36678942512064,99.36678942512064,96.98959350585938,96.98959350585938,313905,0.0,0.0,71.36,62.16,1.88,4.31,4.78
2025-08-11,96.98959350585938,97.46503268971162,96.51415432200712,96.98959350585938,178079,0.0,0.0,69.7,64.67,0.97,3.77,4.51
2025-08-12,98.41591590049708,100.79311193674096,98.41591590049708,100.3176727294922,689126,0.0,0.0,78.39,69.25,2.93,6.31,7.64
2025-08-13,99.36679077148438,100.79310834236692,99.36679077148438,99.36679077148438,275453,0.0,0.0,81.24,73.25,0.77,4.21,6.2
2025-08-14,99.8422335222434,101.26855114398974,99.36679431499464,100.3176727294922,401300,0.0,0.0,84.7,77.06,1.54,4.14,6.72
2025-08-15,101.26855114398974,101.26855114398974,99.36679431499464,100.3176727294922,194600,0.0,0.0,86.25,80.12,0.86,3.07,6.24
2025-08-18,100.31766733756432,100.31766733756432,98.41591061078584,98.89134979248048,186901,0.0,0.0,81.03,80.43,-0.95,0.96,4.34
2025-08-19,97.9404754638672,98.891353866429,97.9404754638672,97.9404754638672,112136,0.0,0.0,64.02,74.96,-1.44,-0.48,3.02
2025-08-20,98.891353866429,98.891353866429,96.98959706130536,97.9404754638672,184100,0.0,0.0,52.68,67.53,-1.15,-0.91,2.68
2025-08-21,97.46503046745264,98.89134798648853,97.46503046745264,98.41590881347656,139130,0.0,0.0,48.45,61.17,-0.29,-0.34,2.91
2025-08-22,98.41590881347656,98.89134798648853,97.46503046745264,98.41590881347656,159146,0.0,0.0,43.41,55.25,0.1,-0.48,2.58
2025-08-25,98.41591415405274,99.84223175048828,98.41591415405274,99.84223175048828,179570,0.0,0.0,51.16,53.89,1.35,0.67,3.66
2025-08-26,99.36679255167644,100.31767094930014,98.89135335286458,99.84223175048828,235242,0.0,0.0,56.33,54.7,0.96,0.72,3.2
2025-08-27,99.84223175048828,100.79311014811198,99.36679255167644,99.84223175048828,220033,0.0,0.0,59.78,56.39,0.57,0.67,2.65
2025-08-28,99.36679431499464,100.79311193674096,99.36679431499464,100.3176727294922,157100,0.0,0.0,69.02,60.6,0.67,1.15,2.62
2025-08-29,100.31766647762724,102.69486236572266,100.31766647762724,102.69486236572266,586866,0.0,0.0,79.35,66.85,2.18,3.3,4.39
2025-09-01,103.17030638964188,106.49838078930772,103.17030638964188,106.02294158935548,647818,0.0,0.0,84.56,72.75,4.21,5.89,7.05
2025-09-02,104.59662000868056,108.40013346354166,104.59662000868056,106.97381591796876,341980,0.0,0.0,85.36,76.96,3.69,5.88,7.27
2025-09-03,107.4492594185522,112.6790906291897,107.4492594185522,112.20365142822266,841154,0.0,0.0,89.2,81.04,6.21,9.51,11.48
2025-09-04,112.20365142822266,113.15452983015676,111.25277302628857,112.20365142822266,381571,0.0,0.0,90.65,84.24,3.87,8.06,10.77
2025-09-05,112.2036491617498,114.1054059272032,110.3018923962964,113.62996673583984,554131,0.0,0.0,92.72,87.07,3.11,7.85,11.27
2025-09-08,114.10540412454044,114.58084330839267,113.15452575683594,113.15452575683594,259200,0.0,0.0,92.02,88.72,1.36,6.06,9.93
2025-09-09,112.67908657298368,113.15452575683594,110.30189065372242,113.15452575683594,569344,0.0,0.0,91.56,89.67,0.25,4.75,9.25
2025-09-10,112.20365142822266,112.6790906291897,110.77733382532152,112.20365142822266,353174,0.0,0.0,88.82,89.38,-0.59,2.7,7.66
2025-09-11,110.77732892432068,112.2036464641188,108.87557220458984,108.87557220458984,887635,0.0,0.0,75.88,84.88,-2.97,-1.12,4.04
2025-09-12,109.82645416259766,111.72821094463396,109.35101496708856,109.82645416259766,255294,0.0,0.0,68.05,79.27,-1.45,-0.9,4.48
2025-09-15,109.82645056445526,110.77732892432068,108.87557220458984,108.87557220458984,133433,0.0,0.0,52.03,70.19,-1.55,-2.01,3.08
2025-09-16,108.8755744664015,109.35101365621112,107.44925689697266,107.44925689697266,325189,0.0,0.0,34.69,58.36,-1.82,-3.34,1.28
2025-09-17,106.4983771829044,107.92469473446116,105.07205963134766,105.07205963134766,428607,0.0,0.0,23.12,46.61,-2.73,-4.86,-1.3
2025-09-18,106.02293799905216,106.97381636675664,105.07205963134766,105.07205963134766,431503,0.0,0.0,15.42,36.21,-2.04,-4.25,-1.6
2025-09-19,105.5475001377342,107.92469608678228,105.07206094792458,107.44925689697266,399442,0.0,0.0,20.08,30.84,0.62,-1.53,0.2
2025-09-22,107.44925466479172,109.35101138452256,107.44925466479172,108.87557220458984,370753,0.0,0.0,30.05,30.58,1.96,0.17,1.1
2025-09-23,108.87557177891549,111.2527676692848,108.87557177891549,110.77732849121094,267132,0.0,0.0,46.7,35.95,3.1,2.15,2.35
2025-09-24,112.20365091959636,115.05628611246746,112.20365091959636,114.10540771484376,764514,0.0,0.0,61.29,44.4,4.44,5.03,4.73
2025-09-25,113.62996494068818,115.05628249224492,112.67908657298368,113.15452575683594,420904,0.0,0.0,67.85,52.21,2.06,3.75,3.25
2025-09-26,113.62996494068818,114.10540412454044,111.72820820527916,113.15452575683594,322322,0.0,0.0,72.22,58.88,1.02,3.43,2.76
2025-09-30,113.15453107525204,115.0562879000462,113.15453107525204,114.58084869384766,1050080,0.0,0.0,79.89,65.88,1.26,4.19,3.66
2025-10-01,114.10540948764913,115.0562879000462,113.62997028145055,114.58084869384766,178099,0.0,0.0,85.01,72.26,0.58,3.52,3.3
2025-10-02,115.05628249224492,115.5317216760972,113.15452575683594,113.15452575683594,192330,0.0,0.0,82.43,75.65,-0.5,1.49,1.97
2025-10-03,113.1545275444765,114.1054059272032,113.1545275444765,113.62996673583984,140250,0.0,0.0,80.44,77.25,-0.17,1.14,2.33
2025-10-07,113.62996313038757,113.62996313038757,111.72820642527648,112.67908477783205,207103,0.0,0.0,72.68,75.72,-0.92,-0.17,1.52
2025-10-08,112.6790906291897,113.15452983015676,112.20365142822266,112.20365142822266,146128,0.0,0.0,52.62,68.02,-0.92,-0.88,1.14
2025-10-09,112.20364784175514,113.15452621329544,110.7773302844447,111.25276947021484,302578,0.0,0.0,38.41,58.15,-1.18,-1.76,0.36
2025-10-13,112.2036519543878,112.2036519543878,109.826455938405,110.30189514160156,297560,0.0,0.0,28.39,48.23,-1.53,-2.27,-0.41
2025-10-14,110.30189155910324,111.72820912236752,109.35101318359376,109.35101318359376,225015,0.0,0.0,18.92,38.46,-1.63,-2.79,-1.29
2025-10-15,109.8264519129044,111.25276947021484,109.8264519129044,111.25276947021484,181023,0.0,0.0,22.87,33.26,0.34,-0.93,0.36
2025-10-16,111.25276947021484,112.20364784175514,110.7773302844447,111.25276947021484,150023,0.0,0.0,25.5,30.68,0.52,-0.64,0.26
2025-10-17,111.25277354799468,111.25277354799468,110.30189514160156,110.30189514160156,211200,0.0,0.0,23.67,28.34,-0.17,-1.11,-0.73
2025-10-20,111.25277354799468,111.25277354799468,109.826455938405,110.30189514160156,187663,0.0,0.0,23.19,26.62,-0.17,-0.85,-0.96
2025-10-21,111.25276993461276,111.25276993461276,109.35101318359376,109.35101318359376,219100,0.0,0.0,15.46,22.9,-1.03,-1.33,-2.0
2025-10-22,109.35101318359376,110.30189155910324,109.35101318359376,109.35101318359376,94178,0.0,0.0,10.31,18.7,-0.69,-1.03,-2.09
2025-10-23,109.35101318359376,110.30189155910324,109.35101318359376,109.35101318359376,52050,0.0,0.0,6.87,14.76,-0.35,-0.78,-2.11
2025-10-27,109.82645056445526,109.82645056445526,107.92469384472444,108.87557220458984,368265,0.0,0.0,11.99,13.84,-0.52,-0.99,-2.45
2025-10-28,109.35101726598909,109.35101726598909,108.40013885498048,108.40013885498048,86417,0.0,0.0,11.7,13.12,-0.61,-1.26,-2.63
2025-10-29,108.40013885498048,109.35101726598909,108.40013885498048,108.40013885498048,145134,0.0,0.0,11.5,12.58,-0.44,-1.17,-2.42
2025-10-30,108.8755744664015,109.35101365621112,107.44925689697266,107.44925689697266,179355,0.0,0.0,7.67,10.94,-0.96,-1.7,-3.03
2025-10-31,108.40013346354166,108.40013346354166,106.97381591796876,106.97381591796876,200608,0.0,0.0,5.11,9.0,-0.97,-1.75,-3.12
2025-11-03,107.4492550998264,108.40013346354166,106.97381591796876,106.97381591796876,208030,0.0,0.0,3.41,7.14,-0.62,-1.45,-2.79
2025-11-04,107.44925867828503,108.40013707366808,107.44925867828503,107.92469787597656,172077,0.0,0.0,11.8,8.69,0.35,-0.35,-1.69
2025-11-05,107.44925867828503,108.87557627135962,106.9738194805935,107.92469787597656,205655,0.0,0.0,17.39,11.59,0.44,-0.22,-1.43
2025-11-06,108.8755735413641,111.25276947021484,108.8755735413641,111.25276947021484,404160,0.0,0.0,44.93,22.7,2.81,2.68,1.67
2025-11-07,111.25277125581782,111.72821044921876,110.30189286901596,111.72821044921876,335535,0.0,0.0,63.28,36.23,2.35,2.89,2.13
2025-11-10,110.30188974438796,110.30188974438796,106.49837630492632,108.87557220458984,1008446,0.0,0.0,57.34,43.27,-0.61,0.26,-0.37
2025-11-11,108.875573995839,110.30189155910324,108.875573995839,109.35101318359376,296055,0.0,0.0,56.41,47.65,-0.43,0.61,0.11
2025-11-12,108.87557177891549,110.77732849121094,108.87557177891549,110.77732849121094,169035,0.0,0.0,64.88,53.39,0.34,1.7,1.35
2025-11-13,110.30189286901596,112.20364964261968,110.30189286901596,111.72821044921876,320381,0.0,0.0,73.81,60.2,1.12,2.17,2.2
2025-11-14,111.72821275119124,111.72821275119124,110.30189514160156,110.30189514160156,183923,0.0,0.0,71.43,63.94,0.09,0.56,0.94
2025-11-17,110.30188931313708,111.72820684735868,110.30188931313708,110.77732849121094,104150,0.0,0.0,72.62,66.83,0.17,0.65,1.35
2025-11-18,110.30188974438796,110.30188974438796,108.87557220458984,108.87557220458984,206151,0.0,0.0,62.3,65.32,-1.46,-1.17,-0.33
2025-11-19,111.25276993461276,111.25276993461276,108.40013480808425,109.35101318359376,133000,0.0,0.0,58.2,62.95,-0.78,-0.86,0.11
2025-11-20,109.35101673520845,111.25277354799468,109.35101673520845,110.30189514160156,150010,0.0,0.0,61.02,62.31,0.35,0.09,0.94
2025-11-21,111.2527676692848,111.2527676692848,109.8264501350632,110.77732849121094,238253,0.0,0.0,61.52,62.04,0.69,0.6,1.3
2025-11-24,110.30189462435447,112.20365142822266,110.30189462435447,112.20365142822266,348247,0.0,0.0,74.34,66.14,1.72,1.59,2.45
2025-11-25,112.20364602543256,112.20364602543256,110.30188931313708,110.77732849121094,107485,0.0,0.0,70.4,67.56,0.09,0.17,1.04
2025-11-26,111.72821044921876,111.72821044921876,110.77733206241687,111.72821044921876,91483,0.0,0.0,76.1,70.41,0.51,0.95,1.75
2025-11-27,111.25276724899872,112.67908477783205,111.25276724899872,112.67908477783205,162100,0.0,0.0,84.06,74.96,0.94,1.72,2.38
2025-11-28,112.6790888360206,112.6790888360206,111.72821044921876,111.72821044921876,142152,0.0,0.0,81.97,77.3,-0.09,0.73,1.29
2025-12-01,111.25277125581782,112.20364964261968,111.25277125581782,111.72821044921876,68261,0.0,0.0,80.57,78.39,0.0,0.64,1.08
2025-12-02,111.728208655985,112.20364784175514,110.7773302844447,111.25276947021484,112012,0.0,0.0,72.76,76.51,-0.51,-0.0,0.49
2025-12-03,111.25277354799468,111.25277354799468,110.30189514160156,110.30189514160156,174337,0.0,0.0,54.06,69.03,-1.11,-0.94,-0.47
2025-12-04,110.30188931313708,111.2527676692848,110.30188931313708,110.77732849121094,112050,0.0,0.0,42.71,60.26,-0.34,-0.55,-0.02
2025-12-05,110.30188931313708,111.2527676692848,110.30188931313708,110.77732849121094,107050,0.0,0.0,35.14,51.88,-0.17,-0.55,0.02
2025-12-08,111.2527676692848,111.72820684735868,110.77732849121094,110.77732849121094,136028,0.0,0.0,30.09,44.62,-0.0,-0.43,-0.06
2025-12-09,110.77732849121094,111.72820684735868,110.77732849121094,110.77732849121094,161129,0.0,0.0,26.73,38.66,0.09,-0.43,-0.13
2025-12-10,111.25276947021484,112.20364784175514,111.25276947021484,111.25276947021484,125008,0.0,0.0,31.15,36.16,0.34,0.04,0.28
2025-12-11,111.25276724899872,113.1545239541098,111.25276724899872,112.67908477783205,256475,0.0,0.0,48.55,40.29,1.28,1.33,1.52
2025-12-12,113.62996494068818,113.62996494068818,112.67908657298368,113.15452575683594,196350,0.0,0.0,60.94,47.17,1.28,1.62,1.82
2025-12-15,113.15452931722004,114.10540771484376,112.6790901184082,114.10540771484376,248135,0.0,0.0,73.96,56.1,1.52,2.26,2.52
2025-12-16,112.67908657298368,113.62996494068818,112.20364738913143,113.15452575683594,335940,0.0,0.0,74.3,62.17,0.25,1.23,1.47
2025-12-17,113.62996626488956,116.00716221185378,113.15452707549672,115.53172302246094,533252,0.0,0.0,80.09,68.14,1.59,2.88,3.32
2025-12-18,115.53171983549866,115.53171983549866,112.67908477783205,112.67908477783205,331410,0.0,0.0,65.52,67.27,-0.92,0.17,0.66
2025-12-19,112.20364964261968,113.15452802942154,111.72821044921876,111.72821044921876,364129,0.0,0.0,49.74,61.42,-1.51,-0.76,-0.23
2025-12-22,111.7282122272556,112.6790906291897,111.7282122272556,112.20365142822266,160015,0.0,0.0,39.83,54.22,-0.76,-0.46,0.19
2025-12-23,112.20365142822266,112.6790906291897,111.7282122272556,112.20365142822266,205486,0.0,0.0,33.22,47.22,-0.59,-0.59,0.13
2025-12-24,112.6790870275253,112.6790870275253,111.25276947021484,111.25276947021484,138531,0.0,0.0,22.14,38.86,-0.68,-1.43,-0.7
2025-12-26,111.25277354799468,111.72821275119124,110.30189514160156,110.30189514160156,266088,0.0,0.0,14.76,30.83,-1.11,-2.07,-1.44
2025-12-29,110.30189286901596,111.72821044921876,110.30189286901596,111.72821044921876,197050,0.0,0.0,18.18,26.61,0.17,-0.68,-0.17
2025-12-30,111.72820684735868,111.72820684735868,110.77732849121094,110.77732849121094,110000,0.0,0.0,14.89,22.71,-0.43,-1.23,-0.98
2025-12-31,110.77733206241687,111.72821044921876,110.77733206241687,111.72821044921876,135073,0.0,0.0,19.02,21.48,0.51,-0.25,-0.15
2026-01-02,111.72820684735868,111.72820684735868,110.77732849121094,110.77732849121094,243171,0.0,0.0,18.24,20.4,-0.26,-0.68,-1.02
2026-01-05,110.77733434479812,111.25277354799468,109.826455938405,110.30189514160156,285010,0.0,0.0,17.71,19.5,-0.68,-0.9,-1.42
2026-01-06,110.30189335810674,110.77733255361582,109.82645416259766,109.82645416259766,250337,0.0,0.0,11.81,16.94,-0.77,-1.16,-1.81
2026-01-07,109.82645416259766,110.77733255361582,109.35101496708856,109.82645416259766,215001,0.0,0.0,12.63,15.5,-0.6,-0.94,-1.76
2026-01-08,110.30189514160156,110.77733434479812,109.826455938405,110.30189514160156,278055,0.0,0.0,21.76,17.59,0.09,-0.34,-1.32
2026-01-09,110.7773302844447,111.25276947021484,109.8264519129044,111.25276947021484,223440,0.0,0.0,41.17,25.45,0.86,0.52,-0.47
2026-01-12,110.30189514160156,110.77733434479812,109.35101673520845,110.30189514160156,274740,0.0,0.0,40.78,30.56,0.0,-0.34,-1.21
2026-01-13,110.77733255361582,110.77733255361582,109.82645416259766,109.82645416259766,149955,0.0,0.0,33.85,31.66,-0.43,-0.6,-1.49
2026-01-14,110.7773302844447,111.25276947021484,110.7773302844447,111.25276947021484,181220,0.0,0.0,49.24,37.52,0.6,0.65,-0.09
2026-01-15,111.2527676692848,112.20364602543256,110.30188931313708,110.77732849121094,198020,0.0,0.0,49.49,41.51,0.09,0.3,-0.41
2026-01-16,110.7773302844447,111.25276947021484,109.8264519129044,111.25276947021484,410180,0.0,0.0,55.22,46.08,0.52,0.69,0.21
2026-01-19,110.7773302844447,112.20364784175514,110.7773302844447,111.25276947021484,299162,0.0,0.0,59.03,50.4,0.34,0.6,0.28
2026-01-20,110.77733206241687,112.20364964261968,110.77733206241687,111.72821044921876,348350,0.0,0.0,67.13,55.97,0.43,0.86,0.71
2026-01-21,110.77732849121094,111.2527676692848,109.8264501350632,110.77732849121094,246092,0.0,0.0,61.42,57.79,-0.34,-0.09,-0.09
2026-01-22,110.77733434479812,110.77733434479812,109.826455938405,110.30189514160156,275701,0.0,0.0,52.06,55.88,-0.68,-0.51,-0.43
2026-01-23,110.30189155910324,110.30189155910324,109.35101318359376,109.35101318359376,241346,0.0,0.0,34.71,48.82,-1.2,-1.2,-1.2
2026-01-26,109.35101318359376,110.30189155910324,109.35101318359376,109.35101318359376,195250,0.0,0.0,23.14,40.26,-0.86,-1.12,-1.16
2026-01-27,109.35101318359376,110.777330746858,109.35101318359376,109.35101318359376,207300,0.0,0.0,15.42,31.98,-0.43,-1.08,-1.05
2026-01-28,109.82645466674266,109.82645466674266,107.44925867828503,107.92469787597656,776695,0.0,0.0,13.62,25.86,-1.22,-2.07,-2.22
2026-01-29,107.44925867828503,108.40013707366808,106.9738194805935,107.92469787597656,265081,0.0,0.0,15.14,22.29,-0.79,-1.82,-2.05
2026-01-30,107.92469428168404,107.92469428168404,106.97381591796876,106.97381591796876,335000,0.0,0.0,10.09,18.22,-1.23,-2.3,-2.74
2026-02-02,106.97381591796876,106.97381591796876,105.54749837239584,106.97381591796876,403218,0.0,0.0,15.06,17.17,-0.79,-1.92,-2.6
2026-02-03,106.97381770716304,107.92469608678228,106.97381770716304,107.44925689697266,144352,0.0,0.0,22.16,18.83,0.0,-1.09,-2.06
2026-02-04,107.44925466479172,108.87557220458984,106.49837630492632,108.87557220458984,112140,0.0,0.0,35.99,24.55,1.15,0.39,-0.72
2026-02-05,108.40013527659188,108.8755744664015,107.44925689697266,107.44925689697266,203785,0.0,0.0,36.11,28.4,-0.09,-0.66,-1.89
2026-02-06,108.40013885498048,108.40013885498048,106.49838203296326,108.40013885498048,205245,0.0,0.0,42.26,33.02,0.53,0.31,-0.89
2026-02-09,107.92469608678228,108.40013527659188,107.44925689697266,107.44925689697266,182010,0.0,0.0,42.99,36.34,-0.44,-0.4,-1.63
2026-02-10,107.44926044397188,108.40013885498048,106.97382123846756,108.40013885498048,175570,0.0,0.0,57.23,43.31,0.26,0.57,-0.7
2026-02-11,108.87557806048476,108.87557806048476,107.92469964947615,108.40013885498048,194752,0.0,0.0,66.72,51.11,0.35,0.53,-0.57
2026-02-23,107.44926044397188,109.35101726598909,107.44926044397188,108.40013885498048,357734,0.0,0.0,69.48,57.24,0.18,0.48,-0.46
2026-02-24,108.87557577157948,110.30189335810674,108.87557577157948,109.82645416259766,408795,0.0,0.0,75.49,63.32,1.23,1.54,0.92
2026-02-25,109.826455938405,110.30189514160156,109.35101673520845,110.30189514160156,295012,0.0,0.0,83.66,70.1,1.13,1.67,1.4
2026-02-26,110.30189335810674,111.2527717491249,109.82645416259766,109.82645416259766,345086,0.0,0.0,79.11,73.1,0.43,1.01,1.05
2026-03-02,109.35101622242038,112.6790906291897,109.35101622242038,112.20365142822266,586987,0.0,0.0,83.51,76.57,1.9,2.88,3.17
2026-03-03,112.2036491617498,114.58084511856651,111.72820997038646,113.62996673583984,778647,0.0,0.0,84.84,79.33,2.22,3.6,4.32
2026-03-04,112.67909115758437,113.15453036078092,110.30189514160156,110.30189514160156,647520,0.0,0.0,71.14,76.6,-0.85,0.39,1.22
2026-03-05,111.72821044921876,113.15452802942154,110.77733206241687,111.72821044921876,448463,0.0,0.0,67.43,73.54,0.17,1.29,2.42
2026-03-06,111.72821044921876,112.20364964261968,111.25277125581782,111.72821044921876,115293,0.0,0.0,64.95,70.68,-0.17,0.99,2.31
2026-03-09,109.35101726598909,109.82645647149336,107.92469964947615,108.40013885498048,555350,0.0,0.0,45.68,62.35,-2.48,-2.02,-0.76
2026-03-10,109.35101496708856,110.30189335810674,109.35101496708856,109.82645416259766,219370,0.0,0.0,39.98,54.89,-0.52,-0.86,0.46
2026-03-11,109.8264497201654,114.10540230666534,109.8264497201654,112.67908477783205,439100,0.0,0.0,50.46,53.41,1.63,1.46,2.8
2026-03-12,111.728208655985,113.15452621329544,111.25276947021484,111.25276947021484,271200,0.0,0.0,50.31,52.38,0.43,0.09,1.3
2026-03-13,111.25277252197266,114.10540771484376,110.77733332316082,114.10540771484376,576527,0.0,0.0,64.49,56.42,2.56,2.26,3.58
2026-03-16,114.1054064162234,114.1054064162234,110.30189286901596,111.72821044921876,684200,0.0,0.0,63.51,58.78,-0.17,0.17,1.29
2026-03-17,111.72821044921876,112.20364964261968,110.77733206241687,111.72821044921876,334031,0.0,0.0,62.85,60.14,-0.51,0.34,1.1
2026-03-18,112.20364964261968,112.20364964261968,111.25277125581782,111.72821044921876,350431,0.0,0.0,62.41,60.9,-0.34,0.21,0.95
2026-03-19,110.77733434479812,111.25277354799468,109.826455938405,110.30189514160156,411108,0.0,0.0,54.43,58.74,-1.44,-0.94,-0.47
2026-03-20,109.82645367561504,112.20364964261968,109.82645367561504,111.72821044921876,293335,0.0,0.0,52.95,56.81,0.26,0.34,0.66
